Unique ID,Longitude (X),Latitude (Y),Match,State_Code,County_Code,Tract_Code,Block_Code,GEOID,state,county,cbsa,poverty_rate,mfi,state_mfi,cbsa_mfi,area_mfi,mfi_ratio,eligible_lic,rural_status,DC_Status,DC_Confidence
terrapower-natrium-kemmerer-wy,-110.6,41.75,Match,56,23,978200,1473,56023978200,Wyoming, Lincoln County,,2.3209877,102054.0,96997.0,,96997.0,1.0521356,0.0,1.0,under_construction,reported
beale-project-mustang-claremore-ok,-95.62,36.31,Match,40,131,50104,2024,40131050104,Oklahoma, Rogers County,"Tulsa, OK",23.161764,51823.0,82385.0,88320.0,88320.0,0.58676404,1.0,1.0,proposed,reported
qts-atlanta-1-atlanta-metro-dc1-ga,-84.4211544,33.7776897,Match,13,121,700,1011,13121000700,Georgia, Fulton County,"Atlanta-Sandy Springs-Roswell, GA",11.054248,206208.0,93754.0,107388.0,107388.0,1.9202145,0.0,0.0,operational,reported
joliet-technology-center-il,-88.128,41.432,Match,17,197,883307,2095,17197883307,Illinois, Will County,"Chicago-Naperville-Elgin, IL-IN",4.696774,124306.0,106018.0,113207.0,113207.0,1.0980417,0.0,0.0,permitted,confirmed
seminoe-generating-station-carbon-county-wy,-107.2,41.65,Match,56,7,967600,2219,56007967600,Wyoming, Carbon County,,9.7906408,77350.0,96997.0,,96997.0,0.79744732,0.0,1.0,proposed,reported
hp-cherokee-data-center-tulsa-ok,-95.9137,36.2085,Match,40,143,11300,2015,40143011300,Oklahoma, Tulsa County,"Tulsa, OK",28.048334,46433.0,82385.0,88320.0,88320.0,0.52573597,1.0,0.0,operational,reported
qts-ashburn-2-ashburn-lockridge-va,-77.4562445,38.9959297,Match,51,107,611020,3064,51107611020,Virginia, Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.73657423,155417.0,115213.0,154653.0,154653.0,1.00494,0.0,0.0,operational,reported
entergy-waterford-power-station-st-charles-la,-90.47111,29.99528,Match,22,89,62700,2049,22089062700,Louisiana, St. Charles Parish,"New Orleans-Metairie, LA",6.4659686,112125.0,79407.0,83780.0,83780.0,1.3383266,0.0,0.0,permitted,reported
databank-las1-las-vegas-nv,-115.1470938,36.0597501,Match,32,3,2847,1058,32003002847,Nevada, Clark County,"Las Vegas-Henderson-North Las Vegas, NV",13.6408,65611.0,92663.0,89785.0,89785.0,0.73075682,0.0,0.0,operational,reported
jackson-technical-enguard-tulsa-ok,-95.9856,36.1509,Match,40,143,2500,1057,40143002500,Oklahoma, Tulsa County,"Tulsa, OK",23.428375,72317.0,82385.0,88320.0,88320.0,0.81880659,1.0,0.0,operational,reported
new-era-energy-digital-lea-county-data-center-nm,-103.3,32.7,Match,35,25,702,2082,35025000702,New Mexico, Lea County,,6.5613284,95135.0,79556.0,,79556.0,1.1958243,0.0,1.0,proposed,reported
google-cedar-rapids-ia,-91.723,41.936,Match,19,113,3005,2020,19113003005,Iowa, Linn County,"Cedar Rapids, IA",6.5825067,81667.0,97491.0,100430.0,100430.0,0.81317335,0.0,0.0,under_construction,confirmed
digital-realty-iad73-va,-77.4664074,39.0066187,Match,51,107,611020,3007,51107611020,Virginia, Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.73657423,155417.0,115213.0,154653.0,154653.0,1.00494,0.0,0.0,operational,reported
microsoft-mount-pleasant-wi,-87.9023,42.7209,Match,55,101,1703,3012,55101001703,Wisconsin, Racine County,"Racine-Mount Pleasant, WI",2.5704298,129310.0,100141.0,96973.0,96973.0,1.3334639,0.0,0.0,operational,reported
tierpoint-valley-forge-pa,-75.4208776,40.1218812,Match,42,91,206006,1000,42091206006,Pennsylvania, Montgomery County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",5.0296783,160313.0,100262.0,116434.0,116434.0,1.3768573,0.0,0.0,operational,reported
cango-greenvolt-soperton-ga,-82.5917,32.3811,Match,13,283,960200,1036,13283960200,Georgia, Treutlen County,,15.922084,68618.0,93754.0,,93754.0,0.73189414,0.0,1.0,operational,reported
thor-equities-augusta-township-mi,-83.72,42.163,Match,26,161,422201,2005,26161422201,Michigan, Washtenaw County,"Ann Arbor, MI",3.7557251,166875.0,93357.0,126625.0,126625.0,1.3178678,0.0,0.0,cancelled,reported
entergy-river-bend-ap1000-west-feliciana-la,-91.3323105,30.7550442,Match,22,125,951803,1030,22125951803,Louisiana, West Feliciana Parish,"Baton Rouge, LA",16.759089,112713.0,79407.0,89597.0,89597.0,1.2579997,0.0,1.0,proposed,reported
qts-new-albany-4-licking-county-oh,-82.74301,40.11064,Match,39,89,755601,1011,39089755601,Ohio, Licking County,"Columbus, OH",2.3718438,170039.0,92749.0,104588.0,104588.0,1.6257983,0.0,0.0,permitted,reported
tierpoint-tulsa-state-farm-ok,-95.9928,36.154,Match,40,143,2500,1044,40143002500,Oklahoma, Tulsa County,"Tulsa, OK",23.428375,72317.0,82385.0,88320.0,88320.0,0.81880659,1.0,0.0,operational,confirmed
montana-property-group-high-falls-road-spalding-ga,-84.2641,33.2468,Match,13,255,161202,1011,13255161202,Georgia, Spalding County,"Atlanta-Sandy Springs-Roswell, GA",21.699545,76654.0,93754.0,107388.0,107388.0,0.71380413,1.0,1.0,permitted,reported
fervo-project-red-humboldt-county-nv,-118.1428,40.9953,Match,32,13,10501,2440,32013010501,Nevada, Humboldt County,,8.1358614,82083.0,92663.0,,92663.0,0.88582283,0.0,1.0,operational,confirmed
salcido-pangborn-east-wenatchee-wa,-120.2075,47.3985,Match,53,17,950300,3044,53017950300,Washington, Douglas County,"Wenatchee-East Wenatchee, WA",7.6990705,87371.0,118075.0,94263.0,94263.0,0.92688543,0.0,1.0,operational,reported
aligned-atl-01-lithia-springs-ga,-84.6602,33.7943,Match,13,97,80106,2007,13097080106,Georgia, Douglas County,"Atlanta-Sandy Springs-Roswell, GA",19.543472,70093.0,93754.0,107388.0,107388.0,0.65270793,1.0,0.0,operational,reported
amazon-becker-mn,-93.876,45.397,Match,27,141,30407,2010,27141030407,Minnesota, Sherburne County,"Minneapolis-St. Paul-Bloomington, MN-WI",12.913159,109884.0,113993.0,126705.0,126705.0,0.86724281,0.0,1.0,cancelled,confirmed
hematite-bitcoin-mining-jefferson-county-mo,-90.508,38.126,Match,29,99,701300,2006,29099701300,Missouri, Jefferson County,"St. Louis, MO-IL",14.06658,90016.0,91360.0,105167.0,105167.0,0.8559339,0.0,1.0,permitted,reported
prometheus-hyperscale-evanston-wy,-110.81,41.27,Match,56,41,975301,3120,56041975301,Wyoming, Uinta County,,23.218481,62125.0,96997.0,,96997.0,0.64048374,1.0,1.0,permitted,confirmed
google-lancaster-oh,-82.68839,39.72057,Match,39,45,32501,1018,39045032501,Ohio, Fairfield County,"Columbus, OH",8.6581583,112500.0,92749.0,104588.0,104588.0,1.0756493,0.0,1.0,operational,confirmed
white-cloud-acres-barnard-mo,-94.9436,40.2528,Match,29,147,470200,3124,29147470200,Missouri, Nodaway County,,8.3472452,86019.0,91360.0,,91360.0,0.94153899,0.0,1.0,proposed,reported
nebius-independence-mo,-94.342,39.089,Match,29,95,11407,2004,29095011407,Missouri, Jackson County,"Kansas City, MO-KS",8.0065355,67113.0,91360.0,106867.0,106867.0,0.62800491,1.0,0.0,under_construction,confirmed
tract-silver-springs-nv,-119.229,39.407,Match,32,19,960204,1030,32019960204,Nevada, Lyon County,"Reno, NV",22.941721,67639.0,92663.0,104602.0,104602.0,0.64663202,1.0,1.0,proposed,reported
csquare-sfo2-ca,-121.980963,37.397572,Match,6,85,505010,2035,6085505010,California, Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",9.913702,203478.0,113346.0,184762.0,184762.0,1.1012979,0.0,0.0,operational,reported
new-day-ports-technology-campus-piketon-oh,-83.02,39.06,Match,39,131,952300,3044,39131952300,Ohio, Pike County,,23.976362,56512.0,92749.0,,92749.0,0.60930037,1.0,1.0,under_construction,confirmed
flexential-dallas-richardson-tx,-96.7524974,32.9948122,Match,48,85,31813,1005,48085031813,Texas, Collin County,"Dallas-Fort Worth-Arlington, TX",76.291992,,94599.0,108711.0,108711.0,,1.0,0.0,operational,reported
google-eagle-mountain-ut,-112.01198,40.30935,Match,49,49,10114,1031,49049010114,Utah, Utah County,"Provo-Orem-Lehi, UT",2.173167,106508.0,109675.0,110937.0,110937.0,0.96007645,0.0,1.0,proposed,confirmed
penzance-1500-gateway-fredericksburg-va,-77.509,38.301,Match,51,630,500,2036,51630000500,Virginia, Fredericksburg city,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15.209427,180275.0,115213.0,154653.0,154653.0,1.1656741,0.0,1.0,cancelled,confirmed
microsoft-hebron-oh,-82.5,40.01,Match,39,89,753100,3052,39089753100,Ohio, Licking County,"Columbus, OH",8.5076981,64814.0,92749.0,104588.0,104588.0,0.61970782,1.0,1.0,under_construction,confirmed
wahawk-power-waterloo-ia,-92.4006906,42.4429861,Match,19,13,3001,1072,19013003001,Iowa, Black Hawk County,"Waterloo-Cedar Falls, IA",13.09284,81189.0,97491.0,90741.0,90741.0,0.89473337,0.0,0.0,proposed,reported
tract-virginia-highlands-storey-county-nv,-119.6464691,39.5071009,Match,32,29,970200,1108,32029970200,Nevada, Storey County,"Reno, NV",7.0582547,121477.0,92663.0,104602.0,104602.0,1.1613258,0.0,1.0,proposed,reported
9ldg-niagara-falls-ny,-79.0433349,43.123029,Match,36,63,20200,2009,36063020200,New York, Niagara County,"Buffalo-Cheektowaga, NY",51.712212,24891.0,106873.0,96701.0,96701.0,0.25740167,1.0,0.0,proposed,reported
amazon-potomac-church-fredericksburg-va,-77.4042471172777,38.4113223386809,Match,51,179,10106,1003,51179010106,Virginia, Stafford County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2.2463939,209551.0,115213.0,154653.0,154653.0,1.3549753,0.0,1.0,under_construction,confirmed
ebay-topaz-south-jordan-ut,-111.93671,40.55849,Match,49,35,113011,3006,49035113011,Utah, Salt Lake County,"Salt Lake City-Murray, UT",2.1527667,160145.0,109675.0,116518.0,116518.0,1.3744228,0.0,0.0,operational,confirmed
hydravault-chicago-il,-87.6254598,41.846546,Match,17,31,841000,1054,17031841000,Illinois, Cook County,"Chicago-Naperville-Elgin, IL-IN",19.84375,133281.0,106018.0,113207.0,113207.0,1.1773212,0.0,0.0,under_construction,confirmed
sabey-intergate-ashburn-building-a-va,-77.4799874,39.0144996,Match,51,107,611019,3012,51107611019,Virginia, Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1.6687378,244107.0,115213.0,154653.0,154653.0,1.5784175,0.0,0.0,under_construction,reported
terawulf-lake-mariner-ny,-78.61459634619537,43.35055916999524,Match,36,63,24102,2001,36063024102,New York, Niagara County,"Buffalo-Cheektowaga, NY",12.843137,78500.0,106873.0,96701.0,96701.0,0.81178063,0.0,1.0,operational,confirmed
powerhouse-charlotte-nc,-80.8431,35.2271,Match,37,119,101,2000,37119000101,North Carolina, Mecklenburg County,"Charlotte-Concord-Gastonia, NC-SC",4.921875,128333.0,90290.0,102246.0,102246.0,1.2551396,0.0,0.0,under_construction,confirmed
fort-spunky-pacifico-energy-hood-county-tx,-97.78,32.42,Match,48,221,160206,2012,48221160206,Texas, Hood County,,10.224119,91038.0,94599.0,,94599.0,0.96235693,0.0,1.0,proposed,reported
ntt-ashburn-va8-data-center-va,-77.475509,39.0201893,Match,51,107,611019,3000,51107611019,Virginia, Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1.6687378,244107.0,115213.0,154653.0,154653.0,1.5784175,0.0,0.0,operational,reported
h5-data-centers-quincy-campus-wa,-119.8528,47.2334,Match,53,25,10600,2019,53025010600,Washington, Grant County,,8.8303165,90379.0,118075.0,,118075.0,0.76543725,0.0,1.0,operational,confirmed
aws-project-eagle-boling-wharton-county-tx,-96.0553,29.3167,Match,48,481,740400,5005,48481740400,Texas, Wharton County,,8.3253584,83250.0,94599.0,,94599.0,0.88003045,0.0,1.0,proposed,reported
aws-project-atlas-madison-county-ms,-90.039,32.6121,Match,28,89,31100,3006,28089031100,Mississippi, Madison County,"Jackson, MS",36.805782,46441.0,73163.0,79993.0,79993.0,0.58056331,1.0,1.0,under_construction,confirmed
evolution-technology-bourbon-county-ks,-94.9753,37.8473,Match,20,11,955700,1205,20011955700,Kansas, Bourbon County,,10.395315,98438.0,95810.0,,95810.0,1.0274293,0.0,1.0,operational,confirmed
hyperblock-bonner-mt,-113.873623,46.872644,Match,30,63,1402,2126,30063001402,Montana, Missoula County,"Missoula, MT",9.0724783,99107.0,92794.0,102407.0,102407.0,0.96777564,0.0,0.0,cancelled,confirmed
stack-svy02-ca,-121.9537306,37.3619343,Match,6,85,505202,2067,6085505202,California, Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",19.125883,163550.0,113346.0,184762.0,184762.0,0.88519287,0.0,0.0,operational,reported
beacon-westline-dove-creek-san-angelo-tx,-100.478,31.335,Match,48,451,1708,4032,48451001708,Texas, Tom Green County,"San Angelo, TX",1.7317246,149551.0,94599.0,83906.0,83906.0,1.7823637,0.0,0.0,proposed,reported
aligned-iad-06-frederick-md,-77.5089,39.3417,Match,24,21,752502,2008,24021752502,Maryland, Frederick County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4.7817836,157986.0,127817.0,154653.0,154653.0,1.0215515,0.0,1.0,under_construction,confirmed
microsoft-irving-tx,-96.9442177,32.8295183,Match,48,113,14601,1027,48113014601,Texas, Dallas County,"Dallas-Fort Worth-Arlington, TX",7.8906651,72375.0,94599.0,108711.0,108711.0,0.66575599,1.0,0.0,proposed,reported
google-new-albany-oh,-82.77106,40.05832,Match,39,49,7211,1032,39049007211,Ohio, Franklin County,"Columbus, OH",3.7548449,250000.0,92749.0,104588.0,104588.0,2.3903315,0.0,0.0,operational,confirmed
google-bosc-lima-oh,-84.1052,40.744,Match,39,3,14100,2021,39003014100,Ohio, Allen County,"Lima, OH",42.389526,44327.0,92749.0,81395.0,81395.0,0.54459119,1.0,1.0,permitted,confirmed
tierpoint-boston-andover-ma,-71.2086024,42.6857078,Match,25,9,254402,1010,25009254402,Massachusetts, Essex County,"Boston-Cambridge-Newton, MA-NH",2.1715262,211750.0,131675.0,145780.0,145780.0,1.4525312,0.0,0.0,operational,reported
vantage-quincy-wa11-wa,-119.8144903,47.2501646,Match,53,25,10500,1036,53025010500,Washington, Grant County,,7.2359843,99739.0,118075.0,,118075.0,0.84470886,0.0,1.0,operational,reported
lumen-mclean-1-va,-77.2115713,38.9208538,Match,51,59,471201,2004,51059471201,Virginia, Fairfax County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7.9903979,151607.0,115213.0,154653.0,154653.0,0.9803043,0.0,0.0,operational,reported
tulsaconnect-dc1-tulsa-ok,-95.9905,36.1535,Match,40,143,2500,1062,40143002500,Oklahoma, Tulsa County,"Tulsa, OK",23.428375,72317.0,82385.0,88320.0,88320.0,0.81880659,1.0,0.0,operational,reported
databank-ord4-oak-brook-il,-87.9221234,41.85392,Match,17,43,844602,2004,17043844602,Illinois, DuPage County,"Chicago-Naperville-Elgin, IL-IN",1.80067,160139.0,106018.0,113207.0,113207.0,1.4145679,0.0,0.0,operational,confirmed
google-hermantown-mn,-92.2382464,46.8068852,Match,27,137,10302,2003,27137010302,Minnesota, St. Louis County,"Duluth, MN-WI",2.5155833,115625.0,113993.0,97130.0,97130.0,1.1904149,0.0,0.0,proposed,reported
aws-mattermeade-caroline-va,-77.3527,38.044,Match,51,33,30300,3004,51033030300,Virginia, Caroline County,,9.3343735,93356.0,115213.0,,115213.0,0.81029052,0.0,1.0,proposed,confirmed
bristolville-25-lordstown-oh,-80.87,41.18,Match,39,155,933400,1002,39155933400,Ohio, Trumbull County,"Youngstown-Warren, OH",8.103241,81107.0,92749.0,76609.0,76609.0,1.0587137,0.0,0.0,proposed,confirmed
greenidge-underwood-nd,-101.1371,47.4564,Match,38,55,960800,4248,38055960800,North Dakota, McLean County,,8.3566113,114327.0,104993.0,,104993.0,1.0889012,0.0,1.0,operational,confirmed
cleanspark-lafayette-ga,-85.2819,34.7048,Match,13,295,20702,3011,13295020702,Georgia, Walker County,"Chattanooga, TN-GA",18.499598,59485.0,93754.0,91131.0,91131.0,0.65274167,1.0,1.0,operational,confirmed
digital-realty-ord10-il,-87.6183067,41.8533507,Match,17,31,330101,1020,17031330101,Illinois, Cook County,"Chicago-Naperville-Elgin, IL-IN",9.9771833,189131.0,106018.0,113207.0,113207.0,1.6706653,0.0,0.0,operational,reported
lunavi-cheyenne-wy,-104.78,41.11,Match,56,21,403,1028,56021000403,Wyoming, Laramie County,"Cheyenne, WY",13.170458,73125.0,96997.0,99600.0,99600.0,0.73418677,0.0,0.0,operational,reported
atlas-power-williston-nd,-103.618,48.147,Match,38,105,954100,4069,38105954100,North Dakota, Williams County,,12.244535,87847.0,104993.0,,104993.0,0.83669388,0.0,1.0,operational,confirmed
aws-galaxy-sidney-oh,-84.16,40.29,Match,39,149,971800,3012,39149971800,Ohio, Shelby County,,14.709969,59189.0,92749.0,,92749.0,0.63816321,1.0,1.0,under_construction,reported
h5-buffalo-i-lockport-ny,-78.7516290070774,43.16879237433895,Match,36,63,23401,3002,36063023401,New York, Niagara County,"Buffalo-Cheektowaga, NY",13.527935,115048.0,106873.0,96701.0,96701.0,1.1897292,0.0,1.0,operational,confirmed
cyrusone-freestone-energy-center-fairfield-tx,-96.1611,31.7285,Match,48,161,300,1042,48161000300,Texas, Freestone County,,26.916376,44185.0,94599.0,,94599.0,0.46707681,1.0,1.0,under_construction,reported
eagle-rock-pairmont-data-center-campus-spotsylvania-va,-77.44283210846356,38.1791903850787,Match,51,177,20206,1012,51177020206,Virginia, Spotsylvania County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",6.4631157,116182.0,115213.0,154653.0,154653.0,0.75124311,0.0,1.0,proposed,reported
red-post-maverick-project-wise-va,-82.53,36.99,Match,51,195,931400,3014,51195931400,Virginia, Wise County,,19.130249,71071.0,115213.0,,115213.0,0.61686617,1.0,1.0,proposed,reported
constellation-clinton-clean-energy-center-il,-88.8342,40.1722,Match,17,39,971500,2071,17039971500,Illinois, De Witt County,,4.4834309,106250.0,106018.0,,106018.0,1.0021883,0.0,1.0,operational,confirmed
tenkey-franklin-ky,-86.591,36.703,Match,21,213,970401,2015,21213970401,Kentucky, Simpson County,,18.448683,80086.0,81505.0,,81505.0,0.98259002,0.0,1.0,proposed,reported
dartpoints-greenville-sc,-82.3434922,34.8075277,Match,45,45,2901,1003,45045002901,South Carolina, Greenville County,"Greenville-Anderson-Greer, SC",12.302937,73299.0,86707.0,88723.0,88723.0,0.82615554,0.0,0.0,operational,confirmed
prime-dfw01-01-tx,-96.8784007,32.8379581,Match,48,113,10003,2004,48113010003,Texas, Dallas County,"Dallas-Fort Worth-Arlington, TX",20.317751,112253.0,94599.0,108711.0,108711.0,1.0325818,1.0,0.0,operational,reported
aws-blanchard-caddo-parish-la,-94.04,32.6,Match,22,17,24504,4027,22017024504,Louisiana, Caddo Parish,"Shreveport-Bossier City, LA",17.287331,64451.0,79407.0,75242.0,75242.0,0.85658276,0.0,0.0,under_construction,confirmed
qts-clinton-clinton-county-ia,-90.24,41.88,Match,19,45,1200,1015,19045001200,Iowa, Clinton County,,9.7665558,103333.0,97491.0,,97491.0,1.0599235,0.0,1.0,proposed,reported
revolve-labs-windom-mn,-95.1169366,43.8663464,Match,27,33,270400,3046,27033270400,Minnesota, Cottonwood County,,20.397669,81635.0,113993.0,,113993.0,0.71614045,1.0,1.0,cancelled,reported
databank-den5-centennial-co,-104.8469635,39.5900652,Match,8,5,6864,2004,8005006864,Colorado, Arapahoe County,"Denver-Aurora-Centennial, CO",3.2453637,172692.0,119139.0,132002.0,132002.0,1.3082529,0.0,0.0,operational,confirmed
soluna-project-annie-paris-tx,-95.5555,33.6609,Match,48,277,800,3004,48277000800,Texas, Lamar County,,40.186916,31908.0,94599.0,,94599.0,0.33729744,1.0,1.0,proposed,reported
soluna-project-fei-childress-tx,-100.2013,34.4262,Match,48,75,950200,1047,48075950200,Texas, Childress County,,15.362319,67865.0,94599.0,,94599.0,0.71739662,0.0,1.0,proposed,reported
tierpoint-sioux-falls-west-sd,-96.8091949,43.6069708,Match,46,99,10405,3007,46099010405,South Dakota, Minnehaha County,"Sioux Falls, SD-MN",10.139379,100429.0,96562.0,106578.0,106578.0,0.94230515,0.0,0.0,operational,reported
meta-huntsville-al,-86.647,34.726,Match,1,89,1404,3026,1089001404,Alabama, Madison County,"Huntsville, AL",12.714078,89123.0,83032.0,109450.0,109450.0,0.81428051,0.0,0.0,operational,confirmed
coresite-de3-denver-co,-104.9903,39.7392,Match,8,31,2000,1009,8031002000,Colorado, Denver County,"Denver-Aurora-Centennial, CO",10.902256,213856.0,119139.0,132002.0,132002.0,1.6200967,0.0,0.0,under_construction,confirmed
cyrusone-nva1-nva2-nva3-sterling-va,-77.4144697,39.0259023,Match,51,107,611501,3001,51107611501,Virginia, Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2.6223304,100475.0,115213.0,154653.0,154653.0,0.64968026,1.0,0.0,operational,reported
hyperscale-data-dowagiac-mi,-86.109,41.984,Match,26,27,1901,1036,26027001901,Michigan, Cass County,"South Bend-Mishawaka, IN-MI",22.129726,80682.0,93357.0,87126.0,87126.0,0.92603815,1.0,1.0,under_construction,confirmed
revolve-labs-moose-lake-mn,-92.761976,46.4543725,Match,27,17,70501,1053,27017070501,Minnesota, Carlton County,"Duluth, MN-WI",36.201782,92768.0,113993.0,97130.0,97130.0,0.95509112,1.0,1.0,cancelled,reported
ln-compute-cuthbert-ga,-84.79361,31.77083,Match,13,243,790200,5043,13243790200,Georgia, Randolph County,,30.17845,39620.0,93754.0,,93754.0,0.42259529,1.0,1.0,operational,reported
google-red-oak-tx,-96.8011,32.5163,Match,48,139,60207,2010,48139060207,Texas, Ellis County,"Dallas-Fort Worth-Arlington, TX",6.681191,112830.0,94599.0,108711.0,108711.0,1.0378895,0.0,0.0,operational,confirmed
flexential-kaufman-county-talty-tx,-96.3378,32.689,Match,48,257,50701,1035,48257050701,Texas, Kaufman County,"Dallas-Fort Worth-Arlington, TX",8.6857376,121731.0,94599.0,108711.0,108711.0,1.1197671,0.0,1.0,proposed,reported
geronimo-nobles-county-powered-data-park-mn,-95.6,43.62,Match,27,105,105500,3023,27105105500,Minnesota, Nobles County,,11.518152,76602.0,113993.0,,113993.0,0.67198861,1.0,1.0,proposed,reported
invitium-energy-carroll-township-perry-county-pa,-77.17,40.32,Match,42,99,30501,3028,42099030501,Pennsylvania, Perry County,"Harrisburg-Carlisle, PA",13.891496,95563.0,100262.0,102964.0,102964.0,0.92812049,0.0,1.0,proposed,reported
edged-dallas-irving-tx,-96.9169508,32.8211516,Match,48,113,20100,1058,48113020100,Texas, Dallas County,"Dallas-Fort Worth-Arlington, TX",18.798151,74028.0,94599.0,108711.0,108711.0,0.68096143,1.0,0.0,operational,reported
rowan-temple-tx,-97.3428,31.0982,Match,48,27,20701,1028,48027020701,Texas, Bell County,"Killeen-Temple, TX",37.635185,31214.0,94599.0,81686.0,81686.0,0.38212177,1.0,0.0,under_construction,confirmed
voonami-orem-ut,-111.69443,40.29816,Match,49,49,901,2013,49049000901,Utah, Utah County,"Provo-Orem-Lehi, UT",11.70778,73952.0,109675.0,110937.0,110937.0,0.66661257,1.0,0.0,operational,reported
expedient-cmh2-dublin-oh,-83.1539198,40.0907697,Match,39,49,6239,2004,39049006239,Ohio, Franklin County,"Columbus, OH",7.5740943,109035.0,92749.0,104588.0,104588.0,1.0425192,0.0,0.0,operational,confirmed
cyrusone-cin2-cincinnati-oh,-84.5179229,39.1027886,Match,39,61,700,3044,39061000700,Ohio, Hamilton County,"Cincinnati, OH-KY-IN",6.5982904,130469.0,92749.0,104379.0,104379.0,1.2499545,0.0,0.0,operational,confirmed
qts-irving-1-tx,-96.9826475,32.8972479,Match,48,113,14159,2024,48113014159,Texas, Dallas County,"Dallas-Fort Worth-Arlington, TX",0.18552876,231472.0,94599.0,108711.0,108711.0,2.1292417,0.0,0.0,operational,reported
dominion-chesterfield-energy-reliability-center-va,-77.38444091694713,37.38189170453291,Match,51,41,100403,3015,51041100403,Virginia, Chesterfield County,"Richmond, VA",2.0841961,128984.0,115213.0,110863.0,110863.0,1.1634539,0.0,0.0,permitted,confirmed
global-ai-windsor-co,-104.909,40.4653149,Match,8,123,2206,2029,8123002206,Colorado, Weld County,"Greeley, CO",10.055683,105845.0,119139.0,112953.0,112953.0,0.93707114,0.0,0.0,under_construction,confirmed
servpac-mtp2-mililani-hi,-158.017,21.448,Match,15,3,8906,2003,15003008906,Hawaii, Honolulu County,"Urban Honolulu, HI",0.82580644,126413.0,118909.0,125683.0,125683.0,1.0058082,0.0,1.0,proposed,confirmed
metrobloks-mia-a1-miami-fl,-80.41,25.79,Match,12,86,14100,1010,12086014100,Florida, Miami-Dade County,"Miami-Fort Lauderdale-West Palm Beach, FL",34.782608,,89891.0,89212.0,89212.0,,1.0,0.0,proposed,confirmed
rack59-oklahoma-city-ok,-97.5164,35.4676,Match,40,109,980007,1008,40109980007,Oklahoma, Oklahoma County,"Oklahoma City, OK",28.117359,165278.0,82385.0,90681.0,90681.0,1.822631,0.0,0.0,operational,confirmed
agriforce-west-point-columbiana-oh,-80.702,40.662,Match,39,29,951300,2020,39029951300,Ohio, Columbiana County,,15.368098,75354.0,92749.0,,92749.0,0.81245083,0.0,1.0,operational,reported
aligned-ord-01-il,-87.9175163,41.9140034,Match,17,31,811800,2009,17031811800,Illinois, Cook County,"Chicago-Naperville-Elgin, IL-IN",6.7065196,105575.0,106018.0,113207.0,113207.0,0.93258369,0.0,0.0,operational,reported
switch-atlanta-the-keep-ga,-84.5872685,33.7550251,Match,13,97,80105,1034,13097080105,Georgia, Douglas County,"Atlanta-Sandy Springs-Roswell, GA",10.400721,144618.0,93754.0,107388.0,107388.0,1.3466868,0.0,0.0,operational,reported
prologis-stem-park-zanker-road-san-jose-ca,-121.943,37.423,Match,6,85,504602,1018,6085504602,California, Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",7.4578471,144464.0,113346.0,184762.0,184762.0,0.78189236,0.0,0.0,proposed,reported
novva-apex-industrial-park-north-las-vegas-nv,-114.9278,36.3291,Match,32,3,5902,1172,32003005902,Nevada, Clark County,"Las Vegas-Henderson-North Las Vegas, NV",16.885553,112778.0,92663.0,89785.0,89785.0,1.2560896,0.0,0.0,proposed,reported
tulsa-technology-exchange-tulsa-ok,-95.9903,36.1512,Match,40,143,2500,1073,40143002500,Oklahoma, Tulsa County,"Tulsa, OK",23.428375,72317.0,82385.0,88320.0,88320.0,0.81880659,1.0,0.0,operational,reported
tulsaconnect-downtown-dc5-tulsa-ok,-95.9928,36.154,Match,40,143,2500,1044,40143002500,Oklahoma, Tulsa County,"Tulsa, OK",23.428375,72317.0,82385.0,88320.0,88320.0,0.81880659,1.0,0.0,operational,reported
stream-data-centers-phxa-phoenix-i-vii-goodyear-campus-az,-112.3599883,33.4194907,Match,4,13,61058,2006,4013061058,Arizona, Maricopa County,"Phoenix-Mesa-Chandler, AZ",6.9172931,117325.0,95980.0,103615.0,103615.0,1.1323167,0.0,0.0,operational,reported
ecp-york-2-energy-center-data-center-peach-bottom-york-pa,-76.35,39.75,Match,42,133,24001,2001,42133024001,Pennsylvania, York County,"York-Hanover, PA",4.4394541,89233.0,100262.0,102186.0,102186.0,0.87324095,0.0,1.0,proposed,reported
safe-harbor-hydroelectric-lancaster-county-pa,-76.3856,39.9331,Match,42,71,13800,3054,42071013800,Pennsylvania, Lancaster County,"Lancaster, PA",6.9736843,121259.0,100262.0,104406.0,104406.0,1.161418,0.0,0.0,operational,reported
